x,y
0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,0.000000000000000000e+00
3.125000000000000000e-02,0.000000000000000000e+00
4.687500000000000000e-02,0.000000000000000000e+00
6.250000000000000000e-02,0.000000000000000000e+00
7.812500000000000000e-02,-1.234262506910749888e-04
9.375000000000000000e-02,-3.756478433414212233e-04
1.093750000000000000e-01,-6.940233698621647591e-04
1.250000000000000000e-01,-1.136964130574962374e-03
1.406250000000000000e-01,-1.558197822292627967e-03
1.562500000000000000e-01,-2.101591143360557242e-03
1.718750000000000000e-01,-2.638531274747929218e-03
1.875000000000000000e-01,-3.440301724945271557e-03
2.031250000000000000e-01,-3.993929762272890871e-03
2.187500000000000000e-01,-4.700117079408364616e-03
2.343750000000000000e-01,-5.325972583773552066e-03
2.500000000000000000e-01,-6.335810398887305010e-03
2.656250000000000000e-01,-7.015693297229272374e-03
2.812500000000000000e-01,-7.933421572135923236e-03
2.968750000000000000e-01,-8.844541447282736057e-03
3.125000000000000000e-01,-1.034771393798593862e-02
3.281250000000000000e-01,-1.114385154281549023e-02
3.437500000000000000e-01,-1.198230218013716410e-02
3.593750000000000000e-01,-1.272918956649683395e-02
3.750000000000000000e-01,-1.411284492067033276e-02
3.906250000000000000e-01,-1.490345593415135124e-02
4.062500000000000000e-01,-1.595115757015933000e-02
4.218750000000000000e-01,-1.706401195370780763e-02
4.375000000000000000e-01,-1.899409750342395675e-02
4.531250000000000000e-01,-1.999076380309803766e-02
4.687500000000000000e-01,-2.099450164725078297e-02
4.843750000000000000e-01,-2.195848025109956372e-02
5.000000000000000000e-01,-2.376922177616113546e-02
5.156250000000000000e-01,-2.490757129736791836e-02
5.312500000000000000e-01,-2.645582787302145841e-02
5.468750000000000000e-01,-2.814868183288948833e-02
5.625000000000000000e-01,-3.098948184928066243e-02
5.781250000000000000e-01,-3.225185828125009396e-02
5.937500000000000000e-01,-3.325281745473974981e-02
6.093750000000000000e-01,-3.398912761420228024e-02
6.250000000000000000e-01,-3.565371093462507690e-02
6.406250000000000000e-01,-3.643713512987746539e-02
6.562500000000000000e-01,-3.763751332823782325e-02
6.718750000000000000e-01,-3.903743999089590022e-02
6.875000000000000000e-01,-4.156055476545399835e-02
7.031250000000000000e-01,-4.272609649078695782e-02
7.187500000000000000e-01,-4.365020853809545992e-02
7.343750000000000000e-01,-4.458311334832055356e-02
7.500000000000000000e-01,-4.653739984265672230e-02
7.656250000000000000e-01,-4.776430824309016443e-02
7.812500000000000000e-01,-4.952078547184471380e-02
7.968750000000000000e-01,-5.154193403739211476e-02
8.125000000000000000e-01,-5.491047620581597510e-02
8.281250000000000000e-01,-5.641771439590106269e-02
8.437500000000000000e-01,-5.753960491170509450e-02
8.593750000000000000e-01,-5.834281054843119818e-02
8.750000000000000000e-01,-6.020034674087948456e-02
8.906250000000000000e-01,-6.113416208104111016e-02
9.062500000000000000e-01,-6.265721506452104350e-02
9.218750000000000000e-01,-6.443693688406462727e-02
9.375000000000000000e-01,-6.755797848745677403e-02
9.531250000000000000e-01,-6.914977583369835701e-02
9.687500000000000000e-01,-7.055233966396728951e-02
9.843750000000000000e-01,-7.198113840266126551e-02
1.000000000000000000e+00,-7.475215955102704202e-02
1.015625000000000000e+00,-7.661753398489144773e-02
1.031250000000000000e+00,-7.926758896800822907e-02
1.046875000000000000e+00,-8.220937035223999101e-02
1.062500000000000000e+00,-8.702462674472279114e-02
1.078125000000000000e+00,-8.829885539953036266e-02
1.093750000000000000e+00,-8.814420464009098399e-02
1.109375000000000000e+00,-8.697312372482281229e-02
1.125000000000000000e+00,-8.637778208110316602e-02
1.140625000000000000e+00,-8.451805950578815396e-02
1.156250000000000000e+00,-8.251897097944417558e-02
1.171875000000000000e+00,-8.087485615088302326e-02
1.187500000000000000e+00,-7.912138634069253162e-02
1.203125000000000000e+00,-7.713156932560623347e-02
1.218750000000000000e+00,-7.377979780182582215e-02
1.234375000000000000e+00,-7.114127910058712367e-02
1.250000000000000000e+00,-6.753894719242717337e-02
1.265625000000000000e+00,-6.511186241477529002e-02
1.281250000000000000e+00,-6.194469740817499376e-02
1.296875000000000000e+00,-5.924446357674779257e-02
1.312500000000000000e+00,-5.474413744152552275e-02
1.328125000000000000e+00,-5.195240714624073386e-02
1.343750000000000000e+00,-4.830259200326993824e-02
1.359375000000000000e+00,-4.463933190651625527e-02
1.375000000000000000e+00,-3.840404675921763045e-02
1.390625000000000000e+00,-3.460506903987779770e-02
1.406250000000000000e+00,-3.006810027351041956e-02
1.421875000000000000e+00,-2.547355897208927050e-02
1.437500000000000000e+00,-1.758727015727969828e-02
1.453125000000000000e+00,-1.353179960896216255e-02
1.468750000000000000e+00,-9.187592401053663871e-03
1.484375000000000000e+00,-5.220393651328298842e-03
1.500000000000000000e+00,2.153669462724817213e-03
1.515625000000000000e+00,6.548554947710202682e-03
1.531250000000000000e+00,1.240531301633128643e-02
1.546875000000000000e+00,1.876310185606063635e-02
1.562500000000000000e+00,2.965380124375249088e-02
1.578125000000000000e+00,3.477620611300911296e-02
1.593750000000000000e+00,3.929578579522385873e-02
1.609375000000000000e+00,4.316205161717910632e-02
1.625000000000000000e+00,5.109363691256754020e-02
1.640625000000000000e+00,5.549400736535424483e-02
1.656250000000000000e+00,6.177944216239221464e-02
1.671875000000000000e+00,6.887626096118723562e-02
1.687500000000000000e+00,8.117180499178708319e-02
1.703125000000000000e+00,8.714130955886401075e-02
1.718750000000000000e+00,9.236691747953430787e-02
1.734375000000000000e+00,9.720366359379395416e-02
1.750000000000000000e+00,1.068921669748689462e-01
1.765625000000000000e+00,1.128532067650503262e-01
1.781250000000000000e+00,1.214023767058470954e-01
1.796875000000000000e+00,1.309954311889503786e-01
1.812500000000000000e+00,1.471045560166411303e-01
1.828125000000000000e+00,1.543979807465165610e-01
1.843750000000000000e+00,1.600798924470157869e-01
1.859375000000000000e+00,1.644461324656286139e-01
1.875000000000000000e+00,1.741711850413836804e-01
1.890625000000000000e+00,1.791518793316766445e-01
1.906250000000000000e+00,1.868395219471991053e-01
1.921875000000000000e+00,1.957288622322045923e-01
1.937500000000000000e+00,2.113301592502398463e-01
1.953125000000000000e+00,2.191501461836098952e-01
1.968750000000000000e+00,2.260461596895312342e-01
1.984375000000000000e+00,2.329265394648317722e-01
2.000000000000000000e+00,2.463892843885482353e-01
2.015625000000000000e+00,2.552609955170618838e-01
2.031250000000000000e+00,2.678692540581745218e-01
2.046875000000000000e+00,2.819265199475748385e-01
2.062500000000000000e+00,3.050824233976495159e-01
2.078125000000000000e+00,3.121134635630692933e-01
2.093750000000000000e+00,3.132120480573669652e-01
2.109375000000000000e+00,3.100614538331206704e-01
2.125000000000000000e+00,3.107092671812656803e-01
2.140625000000000000e+00,3.051513019145885020e-01
2.156250000000000000e+00,2.998989716546141548e-01
2.171875000000000000e+00,2.963715709801051923e-01
2.187500000000000000e+00,2.944620298006762060e-01
2.203125000000000000e+00,2.892706664434273600e-01
2.218750000000000000e+00,2.785952218403048852e-01
2.234375000000000000e+00,2.705992850524638893e-01
2.250000000000000000e+00,2.609105325020125155e-01
2.265625000000000000e+00,2.543055004142107389e-01
2.281250000000000000e+00,2.460163788041457578e-01
2.296875000000000000e+00,2.399383471378675470e-01
2.312500000000000000e+00,2.297369064176661146e-01
2.328125000000000000e+00,2.221736657946757343e-01
2.343750000000000000e+00,2.105647368978504352e-01
2.359375000000000000e+00,1.981649502118583706e-01
2.375000000000000000e+00,1.780927549271875687e-01
2.390625000000000000e+00,1.652666580940199692e-01
2.406250000000000000e+00,1.506747023732212531e-01
2.421875000000000000e+00,1.363340166184384972e-01
2.437500000000000000e+00,1.120202255856291573e-01
2.453125000000000000e+00,9.936378446885042737e-02
2.468750000000000000e+00,8.516029951162742972e-02
2.484375000000000000e+00,7.256243980434456953e-02
2.500000000000000000e+00,4.949251767555042786e-02
2.515625000000000000e+00,3.610950194650150435e-02
2.531250000000000000e+00,1.852550399624432881e-02
2.546875000000000000e+00,-3.541981896078971043e-04
2.562500000000000000e+00,-3.308601514372839364e-02
2.578125000000000000e+00,-4.884120973465391757e-02
2.593750000000000000e+00,-6.342506644754865308e-02
2.609375000000000000e+00,-7.660220802373013393e-02
2.625000000000000000e+00,-1.027977051341083387e-01
2.640625000000000000e+00,-1.179867387343778162e-01
2.656250000000000000e+00,-1.390939955084575241e-01
2.671875000000000000e+00,-1.626931824880303856e-01
2.687500000000000000e+00,-2.031635875777047240e-01
2.703125000000000000e+00,-2.229042237065282928e-01
2.718750000000000000e+00,-2.405025453330194019e-01
2.734375000000000000e+00,-2.562974946030033840e-01
2.750000000000000000e+00,-2.877792064450873655e-01
2.765625000000000000e+00,-3.068212310293187972e-01
2.781250000000000000e+00,-3.342051239422104136e-01
2.796875000000000000e+00,-3.648059776458033032e-01
2.812500000000000000e+00,-4.164680595232662097e-01
2.828125000000000000e+00,-4.398703538360605458e-01
2.843750000000000000e+00,-4.582152497558156234e-01
2.859375000000000000e+00,-4.726782940531430999e-01
2.875000000000000000e+00,-5.046772715026721645e-01
2.890625000000000000e+00,-5.212387407658982674e-01
2.906250000000000000e+00,-5.464267239782831798e-01
2.921875000000000000e+00,-5.755292288114947086e-01
2.937500000000000000e+00,-6.265211450664001092e-01
2.953125000000000000e+00,-6.519259155016337015e-01
2.968750000000000000e+00,-6.742492180818259184e-01
2.984375000000000000e+00,-6.962634235372772151e-01
3.000000000000000000e+00,-7.395247966645592808e-01
3.015625000000000000e+00,-7.678197917651286009e-01
3.031250000000000000e+00,-8.081629085065542561e-01
3.046875000000000000e+00,-8.532166318688391149e-01
3.062500000000000000e+00,-9.275850416567985590e-01
3.078125000000000000e+00,-9.462616148880802491e-01
3.093750000000000000e+00,-9.417627590540711413e-01
3.109375000000000000e+00,-9.217179865864486565e-01
3.125000000000000000e+00,-9.100656977738410536e-01
3.140625000000000000e+00,-8.792102847586019676e-01
3.156250000000000000e+00,-8.455584235769666446e-01
3.171875000000000000e+00,-8.177217246207739709e-01
3.187500000000000000e+00,-7.869130715156991140e-01
3.203125000000000000e+00,-7.531220254150587934e-01
3.218750000000000000e+00,-6.968920362550543590e-01
3.234375000000000000e+00,-6.516570159154543296e-01
3.250000000000000000e+00,-5.890215442950385016e-01
3.265625000000000000e+00,-5.465652106312081093e-01
3.281250000000000000e+00,-4.913736217033154441e-01
3.296875000000000000e+00,-4.435039173685078606e-01
3.312500000000000000e+00,-3.639798257559040406e-01
3.328125000000000000e+00,-3.146418217304552956e-01
3.343750000000000000e+00,-2.506587636236178862e-01
3.359375000000000000e+00,-1.868716336156330815e-01
3.375000000000000000e+00,-7.836582992632307176e-02
3.390625000000000000e+00,-1.164199153807828069e-02
3.406250000000000000e+00,6.901960440327208068e-02
3.421875000000000000e+00,1.508787748752445923e-01
3.437500000000000000e+00,2.907850765737041709e-01
3.453125000000000000e+00,3.636268524406360836e-01
3.468750000000000000e+00,4.419623010365668070e-01
3.484375000000000000e+00,5.137178235355084333e-01
3.500000000000000000e+00,6.462736738594392349e-01
3.515625000000000000e+00,7.260627708662363844e-01
3.531250000000000000e+00,8.325774334782168884e-01
3.546875000000000000e+00,9.477389772539474011e-01
3.562500000000000000e+00,1.144339996976061258e+00
3.578125000000000000e+00,1.210701812979888770e+00
3.593750000000000000e+00,1.239015721157390892e+00
3.609375000000000000e+00,1.240938667802190087e+00
3.625000000000000000e+00,1.289506763179721016e+00
3.640625000000000000e+00,1.278510960920990591e+00
3.656250000000000000e+00,1.275139491998283692e+00
3.671875000000000000e+00,1.287440660886334465e+00
3.687500000000000000e+00,1.336627208667668265e+00
3.703125000000000000e+00,1.325578159963660463e+00
3.718750000000000000e+00,1.269051288300688363e+00
3.734375000000000000e+00,1.223263990024380243e+00
3.750000000000000000e+00,1.183152087790624085e+00
3.765625000000000000e+00,1.146283786243694536e+00
3.781250000000000000e+00,1.105079211797870720e+00
3.796875000000000000e+00,1.084089618005233291e+00
3.812500000000000000e+00,1.054407945182704420e+00
3.828125000000000000e+00,1.017149728532139363e+00
3.843750000000000000e+00,9.427995716956815153e-01
3.859375000000000000e+00,8.643509063509949852e-01
3.875000000000000000e+00,7.475074677604007789e-01
3.890625000000000000e+00,6.713086456950833059e-01
3.906250000000000000e+00,5.899231084680541803e-01
3.921875000000000000e+00,5.162219874113825879e-01
3.937500000000000000e+00,3.910079567963425373e-01
3.953125000000000000e+00,3.228116995670274880e-01
3.968750000000000000e+00,2.372605944671977718e-01
3.984375000000000000e+00,1.594517503139998849e-01
4.000000000000000000e+00,2.215461902742006314e-02
4.015625000000000000e+00,-5.668670333104064429e-02
4.031250000000000000e+00,-1.542599958481583045e-01
4.046875000000000000e+00,-2.565584237029453485e-01
4.062500000000000000e+00,-4.360886424447809051e-01
4.078125000000000000e+00,-5.013873157676624892e-01
4.093750000000000000e+00,-5.419819226054429784e-01
4.109375000000000000e+00,-5.643353664236904210e-01
4.125000000000000000e+00,-6.391956795580021611e-01
4.140625000000000000e+00,-6.542255637497769172e-01
4.156250000000000000e+00,-6.793496778134702208e-01
4.171875000000000000e+00,-7.192838501358345127e-01
4.187500000000000000e+00,-8.090918463170693187e-01
4.203125000000000000e+00,-8.200222758461356287e-01
4.218750000000000000e+00,-7.887530820597452585e-01
4.234375000000000000e+00,-7.585847700867269783e-01
4.250000000000000000e+00,-7.461846334810156023e-01
4.265625000000000000e+00,-7.209049228612683935e-01
4.281250000000000000e+00,-6.967379254138600375e-01
4.296875000000000000e+00,-6.921708036568370304e-01
4.312500000000000000e+00,-6.947106298333223240e-01
4.328125000000000000e+00,-6.765241553312300038e-01
4.343750000000000000e+00,-6.249119240348811610e-01
4.359375000000000000e+00,-5.744205523745994357e-01
4.375000000000000000e+00,-5.066633708056229590e-01
4.390625000000000000e+00,-4.649885175317322039e-01
4.406250000000000000e+00,-4.264642891257869328e-01
4.421875000000000000e+00,-3.987259559492917771e-01
4.437500000000000000e+00,-3.482610018849242595e-01
4.453125000000000000e+00,-3.195973674374993356e-01
4.468750000000000000e+00,-2.746516948166141114e-01
4.484375000000000000e+00,-2.302428980934400626e-01
4.500000000000000000e+00,-1.547034366116090687e-01
4.515625000000000000e+00,-1.129903647807305456e-01
4.531250000000000000e+00,-6.871785147341405442e-02
4.546875000000000000e+00,-2.356122545331240659e-02
4.562500000000000000e+00,5.884606080097837255e-02
4.578125000000000000e+00,8.947771347709027046e-02
4.593750000000000000e+00,1.132822903472893855e-01
4.609375000000000000e+00,1.302269509841651463e-01
4.625000000000000000e+00,1.744491786569468961e-01
4.640625000000000000e+00,1.892806370674209870e-01
4.656250000000000000e+00,2.093860050808200313e-01
4.671875000000000000e+00,2.369349820128067718e-01
4.687500000000000000e+00,2.929840678492811046e-01
4.703125000000000000e+00,3.012648754356195280e-01
4.718750000000000000e+00,2.859406022268525804e-01
4.734375000000000000e+00,2.665460602453157968e-01
4.750000000000000000e+00,2.557959893873733015e-01
4.765625000000000000e+00,2.350117361107038338e-01
4.781250000000000000e+00,2.132245612609539043e-01
4.796875000000000000e+00,2.011808934486625233e-01
4.812500000000000000e+00,1.898960308915614847e-01
4.828125000000000000e+00,1.768591584648631920e-01
4.843750000000000000e+00,1.498242439768909806e-01
4.859375000000000000e+00,1.298807858016788608e-01
4.875000000000000000e+00,1.024575451671438653e-01
4.890625000000000000e+00,9.182155680031700573e-02
4.906250000000000000e+00,8.412788650359091791e-02
4.921875000000000000e+00,8.249960025456559709e-02
4.937500000000000000e+00,7.343293149304802592e-02
4.953125000000000000e+00,7.004970250030347068e-02
4.968750000000000000e+00,6.106149081122740768e-02
4.984375000000000000e+00,4.744558985713278471e-02
5.000000000000000000e+00,2.285173530771890740e-02
5.015625000000000000e+00,1.002732817324800997e-02
5.031250000000000000e+00,7.450581975246509808e-04
5.046875000000000000e+00,-9.788509528992683784e-03
5.062500000000000000e+00,-3.053185824806430027e-02
5.078125000000000000e+00,-3.764775545295595549e-02
5.093750000000000000e+00,-4.367472624679293036e-02
5.109375000000000000e+00,-4.765399181840989512e-02
5.125000000000000000e+00,-5.809580735747151004e-02
5.140625000000000000e+00,-6.261030788510525691e-02
5.156250000000000000e+00,-6.961722415427223920e-02
5.171875000000000000e+00,-7.933514781946492123e-02
5.187500000000000000e+00,-9.735735694148674180e-02
5.203125000000000000e+00,-9.951255512956375116e-02
5.218750000000000000e+00,-9.277717852581993108e-02
5.234375000000000000e+00,-8.301985227388369859e-02
5.250000000000000000e+00,-7.396610950162146869e-02
5.265625000000000000e+00,-6.223609355398179027e-02
5.281250000000000000e+00,-4.934292101439047284e-02
5.296875000000000000e+00,-3.901482982510076636e-02
5.312500000000000000e+00,-2.552593121038115517e-02
5.328125000000000000e+00,-1.795263332484613172e-02
5.343750000000000000e+00,-7.731284797594814573e-03
5.359375000000000000e+00,-2.608586501798957832e-03
5.375000000000000000e+00,5.994602460707667245e-03
5.390625000000000000e+00,6.555560304370161226e-03
5.406250000000000000e+00,6.425615540685383591e-03
5.421875000000000000e+00,4.693401062147931589e-03
5.437500000000000000e+00,5.720816212667857378e-03
5.453125000000000000e+00,4.019952944237951964e-03
5.468750000000000000e+00,1.900135800595233399e-03
5.484375000000000000e+00,2.773181203368766702e-03
5.500000000000000000e+00,6.376187444472321969e-03
5.515625000000000000e+00,7.364022744049714651e-03
5.531250000000000000e+00,5.908226446589790251e-03
5.546875000000000000e+00,5.681925760460870486e-03
5.562500000000000000e+00,6.470913370549777506e-03
5.578125000000000000e+00,6.266335234276326251e-03
5.593750000000000000e+00,5.813185578542720902e-03
5.609375000000000000e+00,5.345879428975684397e-03
5.625000000000000000e+00,4.760797953948660288e-03
5.640625000000000000e+00,5.545859757804222356e-03
5.656250000000000000e+00,7.619298254557429866e-03
5.671875000000000000e+00,1.056322748433466061e-02
5.687500000000000000e+00,1.465992700121066840e-02
5.703125000000000000e+00,1.590370044364335794e-02
5.718750000000000000e+00,1.527398441926745495e-02
5.734375000000000000e+00,1.318149098695976622e-02
5.750000000000000000e+00,1.073882232698551188e-02
5.765625000000000000e+00,7.980925389928698530e-03
5.781250000000000000e+00,5.481461626099448300e-03
5.796875000000000000e+00,3.075668729889005724e-03
5.812500000000000000e+00,-2.685653482987778546e-04
5.828125000000000000e+00,-1.888707553480991393e-03
5.843750000000000000e+00,-3.772211442849394882e-03
5.859375000000000000e+00,-4.324072726154749163e-03
5.875000000000000000e+00,-5.378257990751051515e-03
5.890625000000000000e+00,-5.158419181886529301e-03
5.906250000000000000e+00,-5.136947789522308856e-03
5.921875000000000000e+00,-4.965547604192655819e-03
5.937500000000000000e+00,-5.376325297924688766e-03
5.953125000000000000e+00,-4.928712726487690342e-03
5.968750000000000000e+00,-3.906413809088893178e-03
5.984375000000000000e+00,-3.357469798899644434e-03
6.000000000000000000e+00,-3.095425670763745068e-03
6.015625000000000000e+00,-2.463982881610635167e-03
6.031250000000000000e+00,-1.255569717141635788e-03
6.046875000000000000e+00,-3.116502603036493623e-04
6.062500000000000000e+00,9.369507711613014617e-04
6.078125000000000000e+00,1.533391355910717398e-03
6.093750000000000000e+00,2.076918718746590970e-03
6.109375000000000000e+00,2.289353232800255683e-03
6.125000000000000000e+00,2.825299276292155253e-03
6.140625000000000000e+00,2.559618695444062196e-03
6.156250000000000000e+00,2.051730365553991464e-03
6.171875000000000000e+00,1.394683228771886061e-03
6.187500000000000000e+00,7.375869592580640765e-04
6.203125000000000000e+00,2.495130565292315262e-04
6.218750000000000000e+00,-1.849667828261961501e-04
6.234375000000000000e+00,-1.938656586477307446e-04
6.250000000000000000e+00,-1.259317739113100074e-04
6.265625000000000000e+00,-1.171860827935619089e-05
6.281250000000000000e+00,-1.413547257569974975e-04
6.296875000000000000e+00,-1.510088129897371647e-04
6.312500000000000000e+00,-1.907256056000564723e-04
6.328125000000000000e+00,-1.910592240742128942e-04
6.343750000000000000e+00,-1.550729594359465384e-04
6.359375000000000000e+00,-2.282119030293637974e-04
6.375000000000000000e+00,-4.214791556334299659e-04
6.390625000000000000e+00,-4.336244864634043565e-04
6.406250000000000000e+00,-3.060003793731457021e-04
6.421875000000000000e+00,-1.615230508695087244e-04
6.437500000000000000e+00,6.769885766585866439e-07
6.453125000000000000e+00,1.022159105598862089e-04
6.468750000000000000e+00,1.507724335819098224e-04
6.484375000000000000e+00,1.464795555197874021e-04
6.500000000000000000e+00,1.533531082462236508e-04
6.515625000000000000e+00,1.127738459618739155e-04
6.531250000000000000e+00,8.895319321629243964e-05
6.546875000000000000e+00,3.816637108685404863e-05
6.562500000000000000e+00,-2.448047277679956776e-05
6.578125000000000000e+00,-5.688694842004793850e-05
6.593750000000000000e+00,-7.880536253231807807e-05
6.609375000000000000e+00,-5.852933726416010294e-05
6.625000000000000000e+00,-2.159619101528850464e-05
6.640625000000000000e+00,3.901864217850299078e-06
6.656250000000000000e+00,2.456987987960997932e-06
6.671875000000000000e+00,3.346927090684421996e-06
6.687500000000000000e+00,5.479913170319087433e-06
6.703125000000000000e+00,4.450774208474324317e-06
6.718750000000000000e+00,1.191810914702981187e-05
6.734375000000000000e+00,8.873667483585662453e-06
6.750000000000000000e+00,-1.605121941893065339e-08
6.765625000000000000e+00,-4.114284437298845844e-06
6.781250000000000000e+00,-4.138943228612869828e-06
6.796875000000000000e+00,-2.482139941886442281e-06
6.812500000000000000e+00,6.263535270502298244e-07
6.828125000000000000e+00,2.170546909680041277e-06
6.843750000000000000e+00,5.606918680791879720e-07
6.859375000000000000e+00,-9.163435820072277408e-08
6.875000000000000000e+00,-1.075550535907162970e-07
6.890625000000000000e+00,-3.196663383859666631e-07
6.906250000000000000e+00,-5.054866905952760800e-09
6.921875000000000000e+00,1.207717263082910379e-07
6.937500000000000000e+00,-2.450279883048564866e-08
6.953125000000000000e+00,-1.910384581336771914e-08
6.968750000000000000e+00,6.669472929513019490e-09
6.984375000000000000e+00,0.000000000000000000e+00
